2022.11.27,00:00,1753.643,1754.367,1750.038,1750.937,1549
2022.11.28,00:00,1750.921,1763.741,1739.639,1741.268,103668
2022.11.29,00:00,1741.289,1759.004,1740.272,1748.921,96275
2022.11.30,00:00,1748.958,1773.477,1744.720,1773.369,121891
2022.12.01,00:00,1773.391,1804.477,1772.008,1802.291,122186
2022.12.02,00:00,1802.321,1802.997,1778.463,1797.983,117901
2022.12.04,00:00,1795.168,1799.378,1794.435,1798.983,3012
2022.12.05,00:00,1799.014,1809.911,1765.794,1769.385,110105
2022.12.06,00:00,1769.351,1780.872,1767.239,1770.952,94672
2022.12.07,00:00,1770.956,1790.527,1768.721,1787.002,105246
2022.12.08,00:00,1787.012,1794.850,1781.409,1789.244,87474
2022.12.09,00:00,1789.248,1806.080,1788.503,1797.493,98102
2022.12.11,00:00,1795.979,1796.672,1794.795,1794.991,2137
2022.12.12,00:00,1794.975,1795.483,1777.578,1781.930,86595
2022.12.13,00:00,1781.931,1824.487,1781.020,1809.625,130032
2022.12.14,00:00,1809.623,1814.122,1795.898,1807.653,129012
2022.12.15,00:00,1807.655,1807.855,1773.569,1776.528,120716
2022.12.16,00:00,1776.493,1794.266,1774.309,1793.100,95321
2022.12.18,00:00,1792.490,1793.043,1790.987,1791.054,2246
2022.12.19,00:00,1791.035,1798.749,1783.820,1787.293,82072
2022.12.20,00:00,1787.262,1821.058,1784.600,1817.236,125554
2022.12.21,00:00,1817.206,1823.798,1811.891,1814.930,90918
2022.12.22,00:00,1814.894,1820.402,1784.802,1793.478,99422
2022.12.23,00:00,1793.498,1803.231,1791.178,1798.506,85421
2022.12.26,00:00,1800.083,1803.456,1799.707,1801.209,1603
2022.12.27,00:00,1801.212,1833.344,1800.604,1812.391,91879
2022.12.28,00:00,1812.415,1814.604,1796.983,1805.803,88180
2022.12.29,00:00,1805.766,1820.183,1804.377,1815.133,81995
2022.12.30,00:00,1815.145,1826.022,1813.376,1823.547,88324
2023.01.02,00:00,1826.329,1830.629,1824.163,1829.288,2387
2023.01.03,00:00,1829.267,1849.959,1826.809,1836.559,123253
2023.01.04,00:00,1836.539,1865.124,1836.222,1854.865,124331
2023.01.05,00:00,1854.831,1859.008,1825.072,1832.836,116584
2023.01.06,00:00,1832.837,1869.821,1831.302,1866.026,119631
2023.01.08,00:00,1866.774,1869.960,1866.753,1869.639,3670
2023.01.09,00:00,1869.632,1881.481,1867.137,1870.525,108224
2023.01.10,00:00,1870.515,1880.757,1867.827,1877.205,103785
2023.01.11,00:00,1877.234,1886.614,1867.131,1876.976,100824
2023.01.12,00:00,1876.972,1901.629,1873.448,1898.059,133179
2023.01.13,00:00,1898.061,1921.891,1892.320,1920.288,111577
2023.01.15,00:00,1919.104,1920.487,1916.881,1916.930,2928
2023.01.16,00:00,1916.942,1928.863,1910.850,1917.893,69360
2023.01.17,00:00,1917.920,1919.033,1903.708,1908.728,101955
2023.01.18,00:00,1908.711,1925.899,1896.597,1906.856,129190
2023.01.19,00:00,1906.886,1935.166,1900.987,1931.717,114686
2023.01.20,00:00,1931.720,1937.458,1920.617,1925.954,97933
2023.01.22,00:00,1924.280,1927.364,1924.226,1927.295,2521
2023.01.23,00:00,1927.270,1935.504,1911.334,1931.362,105376
2023.01.24,00:00,1931.350,1942.470,1917.037,1937.001,101134
2023.01.25,00:00,1936.990,1948.777,1919.841,1948.359,107042
2023.01.26,00:00,1948.384,1949.154,1918.485,1930.756,113364
2023.01.27,00:00,1930.717,1935.063,1916.693,1928.302,92731
2023.01.29,00:00,1926.774,1928.956,1926.445,1928.892,2432
2023.01.30,00:00,1928.896,1934.462,1920.665,1922.127,96200
2023.01.31,00:00,1922.159,1931.125,1900.774,1927.373,110425
2023.02.01,00:00,1927.367,1956.026,1920.532,1953.081,138680
2023.02.02,00:00,1953.046,1959.677,1911.249,1915.040,144438
2023.02.03,00:00,1915.035,1918.552,1861.424,1865.742,147168
2023.02.05,00:00,1864.207,1869.932,1863.755,1865.499,4303
2023.02.06,00:00,1865.466,1881.333,1863.020,1868.513,112453
2023.02.07,00:00,1868.544,1884.466,1865.009,1872.931,137567
2023.02.08,00:00,1872.930,1886.380,1869.052,1875.027,102331
2023.02.09,00:00,1875.021,1890.207,1858.879,1862.360,113706
2023.02.10,00:00,1862.391,1872.196,1852.782,1865.352,115665
2023.02.12,00:00,1864.008,1865.327,1862.671,1862.743,2215
2023.02.13,00:00,1862.776,1866.570,1850.454,1854.413,92841
2023.02.14,00:00,1854.417,1870.479,1843.227,1854.902,155854
2023.02.15,00:00,1854.900,1860.104,1830.300,1836.398,117939
2023.02.16,00:00,1836.391,1845.303,1827.605,1834.309,114982
2023.02.17,00:00,1834.326,1843.584,1818.899,1842.537,107743
2023.02.19,00:00,1841.200,1841.724,1838.424,1838.696,2114
2023.02.20,00:00,1838.704,1847.453,1837.320,1841.712,51898
2023.02.21,00:00,1841.742,1843.839,1830.242,1835.585,100282
2023.02.22,00:00,1835.589,1846.010,1823.511,1825.113,102614
2023.02.23,00:00,1825.124,1833.761,1817.331,1823.203,99264
2023.02.24,00:00,1823.235,1827.792,1808.938,1810.815,100822
2023.02.26,00:00,1811.929,1813.116,1811.277,1811.778,2182
2023.02.27,00:00,1811.766,1820.125,1806.357,1817.175,89145
2023.02.28,00:00,1817.176,1831.142,1804.498,1825.588,94258
2023.03.01,00:00,1825.590,1844.612,1823.080,1836.591,103971
2023.03.02,00:00,1836.568,1838.969,1829.984,1837.856,96448
2023.03.03,00:00,1837.825,1856.316,1837.794,1855.302,90691
2023.03.05,00:00,1853.731,1854.114,1852.190,1852.332,1832
2023.03.06,00:00,1852.339,1858.185,1845.104,1846.360,84801
2023.03.07,00:00,1846.341,1851.524,1812.708,1813.974,110382
2023.03.08,00:00,1813.972,1824.273,1809.409,1815.234,96069
2023.03.09,00:00,1815.247,1835.623,1811.959,1831.606,90840
2023.03.10,00:00,1831.603,1870.068,1827.739,1867.146,133132
2023.03.12,00:00,1883.276,1894.406,1875.787,1877.783,25388
2023.03.13,00:00,1877.753,1914.615,1871.533,1912.062,197376
2023.03.14,00:00,1912.092,1914.150,1895.303,1903.102,152971
2023.03.15,00:00,1903.093,1937.325,1885.659,1921.193,192474
2023.03.16,00:00,1921.183,1933.480,1907.410,1921.331,165442
2023.03.17,00:00,1921.343,1988.348,1918.234,1988.166,151351
2023.03.19,00:00,1985.962,1988.170,1975.074,1976.974,11963
2023.03.20,00:00,1977.005,2009.743,1965.740,1976.623,190923
2023.03.21,00:00,1976.619,1985.158,1935.380,1943.144,139970
2023.03.22,00:00,1943.112,1978.810,1934.169,1969.743,130760
2023.03.23,00:00,1969.792,2003.314,1966.354,1991.361,156347
2023.03.24,00:00,1991.329,2003.026,1975.202,1978.814,158801
2023.03.26,00:00,1976.438,1976.772,1969.266,1975.728,7624
2023.03.27,00:00,1975.695,1978.729,1943.981,1958.109,122551
2023.03.28,00:00,1958.077,1975.293,1949.178,1971.904,105021
2023.03.29,00:00,1971.936,1972.891,1958.590,1963.234,94579
2023.03.30,00:00,1963.238,1984.289,1955.270,1978.424,99987
2023.03.31,00:00,1978.449,1987.599,1966.844,1969.414,101619
2023.04.02,00:00,1966.312,1967.445,1957.002,1957.064,9070
2023.04.03,00:00,1957.100,1990.514,1949.654,1984.973,111877
2023.04.04,00:00,1984.966,2025.027,1976.896,2021.771,124074
2023.04.05,00:00,2021.785,2032.084,2009.956,2020.324,116549
2023.04.06,00:00,2020.307,2020.945,2000.848,2007.798,97618
2023.04.09,00:00,1997.096,2006.532,1996.057,2005.534,5723
2023.04.10,00:00,2005.566,2005.898,1981.549,1992.426,96588
2023.04.11,00:00,1992.393,2007.447,1988.810,2004.696,84789
2023.04.12,00:00,2004.713,2028.217,2001.062,2018.186,117056
2023.04.13,00:00,2018.155,2048.672,2015.314,2039.751,108739
2023.04.14,00:00,2039.750,2047.429,1992.401,2004.290,132348
2023.04.16,00:00,2001.244,2005.044,1999.688,2002.885,5116
2023.04.17,00:00,2002.904,2015.035,1981.012,1993.943,109457
2023.04.18,00:00,1993.952,2011.861,1991.123,2005.755,97040
2023.04.19,00:00,2005.757,2008.152,1969.213,1993.653,113456
2023.04.20,00:00,1993.688,2012.384,1990.514,2005.351,109841
2023.04.21,00:00,2005.324,2005.545,1971.621,1982.924,118268
2023.04.23,00:00,1982.119,1985.381,1981.826,1984.657,3555
2023.04.24,00:00,1984.656,1996.533,1974.066,1995.053,100118
2023.04.25,00:00,1995.052,2003.868,1976.105,2000.210,125728
2023.04.26,00:00,2000.215,2009.360,1983.385,1991.685,127331
2023.04.27,00:00,1991.654,2003.296,1974.053,1986.951,116797
2023.04.28,00:00,1986.916,1995.032,1976.178,1989.414,121140
2023.04.30,00:00,1989.639,1991.914,1986.657,1986.933,4632
2023.05.01,00:00,1986.965,2005.971,1977.092,1981.411,116679
2023.05.02,00:00,1981.423,2019.385,1978.493,2015.943,122129
2023.05.03,00:00,2015.954,2080.004,2007.681,2051.994,152945
2023.05.04,00:00,2051.996,2059.575,2030.364,2049.960,166007
2023.05.05,00:00,2049.961,2052.994,1999.489,2016.687,117220
2023.05.07,00:00,2016.465,2017.319,2014.212,2016.044,4614
2023.05.08,00:00,2016.013,2029.357,2015.187,2021.275,91200
2023.05.09,00:00,2021.303,2037.599,2019.520,2036.308,93232
2023.05.10,00:00,2036.348,2048.153,2021.431,2031.474,108812
2023.05.11,00:00,2031.448,2040.928,2011.141,2016.383,129780
2023.05.12,00:00,2016.405,2022.536,2000.933,2010.949,107777
2023.05.14,00:00,2008.702,2011.994,2008.702,2009.596,3383
2023.05.15,00:00,2009.589,2022.120,2008.675,2014.437,87552
2023.05.16,00:00,2014.448,2018.317,1985.489,1989.667,108102
2023.05.17,00:00,1989.670,1993.015,1974.846,1982.752,96752
2023.05.18,00:00,1982.754,1986.010,1951.974,1958.393,102473
2023.05.19,00:00,1958.402,1984.224,1954.041,1977.741,113079
2023.05.21,00:00,1978.043,1981.518,1978.043,1980.866,3723
2023.05.22,00:00,1980.865,1982.567,1968.877,1969.821,98375
2023.05.23,00:00,1969.852,1977.776,1954.269,1975.017,114188
2023.05.24,00:00,1975.059,1985.198,1956.721,1959.789,111507
2023.05.25,00:00,1959.786,1964.749,1938.851,1940.553,119470
2023.05.26,00:00,1940.530,1957.257,1936.651,1946.871,101895
2023.05.28,00:00,1943.302,1946.286,1943.265,1943.691,4455
2023.05.29,00:00,1943.724,1949.755,1940.308,1941.721,54795
2023.05.30,00:00,1941.535,1963.517,1932.080,1958.572,104769
2023.05.31,00:00,1958.582,1974.751,1953.662,1966.282,110085
2023.06.01,00:00,1966.313,1983.086,1953.375,1977.068,105112
2023.06.02,00:00,1977.070,1983.370,1947.618,1948.029,97526
2023.06.04,00:00,1947.404,1950.133,1947.335,1949.368,4212
2023.06.05,00:00,1949.381,1964.041,1938.085,1961.261,96588
2023.06.06,00:00,1961.268,1966.414,1954.383,1963.383,89177
2023.06.07,00:00,1963.353,1970.160,1939.876,1944.474,97644
2023.06.08,00:00,1944.470,1970.545,1942.802,1965.354,94462
2023.06.09,00:00,1965.350,1972.906,1956.617,1960.678,84894
2023.06.11,00:00,1959.630,1960.535,1958.051,1959.970,3142
2023.06.12,00:00,1959.979,1966.964,1949.205,1959.978,85973
2023.06.13,00:00,1959.991,1970.537,1940.012,1943.922,96965
2023.06.14,00:00,1943.928,1960.170,1939.710,1945.225,108737
2023.06.15,00:00,1945.184,1960.232,1924.948,1958.261,107310
2023.06.16,00:00,1958.240,1967.885,1953.250,1957.478,88317
2023.06.18,00:00,1958.538,1958.598,1956.272,1957.075,3490
2023.06.19,00:00,1957.083,1958.749,1947.771,1952.235,61093
2023.06.20,00:00,1952.420,1956.764,1929.771,1937.269,99480
2023.06.21,00:00,1937.263,1939.469,1919.010,1933.877,106493
2023.06.22,00:00,1933.876,1934.235,1912.393,1914.477,95075
2023.06.23,00:00,1914.507,1937.287,1910.129,1921.229,95643
2023.06.25,00:00,1922.989,1925.440,1922.719,1925.332,4385
2023.06.26,00:00,1925.331,1933.317,1920.940,1922.522,86139
2023.06.27,00:00,1922.538,1930.676,1910.837,1915.422,89615
2023.06.28,00:00,1915.427,1917.212,1902.815,1909.719,89723
2023.06.29,00:00,1909.749,1913.084,1892.984,1908.698,97357
2023.06.30,00:00,1908.729,1922.731,1900.539,1919.371,91800
2023.07.02,00:00,1918.589,1919.622,1917.502,1918.207,3339
2023.07.03,00:00,1918.201,1930.929,1910.041,1921.219,78812
2023.07.04,00:00,1921.218,1930.683,1920.062,1926.213,55060
2023.07.05,00:00,1926.285,1935.005,1914.803,1916.809,86988
2023.07.06,00:00,1916.821,1927.586,1902.656,1911.554,102349
2023.07.07,00:00,1911.581,1934.883,1909.662,1925.377,83973
2023.07.09,00:00,1925.326,1928.178,1923.880,1924.886,4485
2023.07.10,00:00,1924.895,1926.918,1912.464,1924.859,82677
2023.07.11,00:00,1924.860,1938.442,1924.444,1933.278,81689
2023.07.12,00:00,1933.281,1959.656,1933.208,1957.750,86972
2023.07.13,00:00,1957.751,1963.418,1952.382,1960.172,92485
2023.07.14,00:00,1960.162,1963.709,1950.916,1955.262,88690
2023.07.16,00:00,1955.013,1955.013,1951.392,1953.319,4137
2023.07.17,00:00,1953.318,1959.838,1945.791,1955.435,81153
2023.07.18,00:00,1955.433,1984.326,1954.715,1977.518,102245
2023.07.19,00:00,1977.501,1980.897,1969.780,1977.720,83527
2023.07.20,00:00,1977.698,1987.458,1965.358,1972.234,90505
2023.07.21,00:00,1972.264,1973.773,1956.718,1961.888,82067
2023.07.23,00:00,1962.265,1962.920,1960.388,1961.214,2963
2023.07.24,00:00,1961.210,1967.843,1953.212,1954.430,85836
2023.07.25,00:00,1954.431,1966.267,1951.918,1965.321,82866
2023.07.26,00:00,1965.331,1978.281,1962.039,1972.046,94337
2023.07.27,00:00,1972.050,1982.171,1942.206,1947.480,107182
2023.07.28,00:00,1947.449,1963.497,1946.092,1959.221,106879
2023.07.30,00:00,1959.912,1960.507,1957.411,1958.107,3960
2023.07.31,00:00,1958.092,1972.364,1950.774,1963.944,82268
2023.08.01,00:00,1963.913,1964.665,1941.247,1952.183,91575
2023.08.02,00:00,1952.178,1954.789,1932.953,1936.037,90588
2023.08.03,00:00,1936.063,1938.860,1929.456,1935.812,92046
2023.08.04,00:00,1935.785,1946.827,1925.289,1942.521,88361
2023.08.06,00:00,1942.598,1946.685,1942.453,1943.827,4328
2023.08.07,00:00,1943.822,1945.305,1931.499,1936.770,72027
2023.08.08,00:00,1936.800,1937.343,1922.655,1925.607,80915
2023.08.09,00:00,1925.612,1932.242,1914.064,1916.726,74520
2023.08.10,00:00,1916.759,1929.949,1910.689,1912.395,90530
2023.08.11,00:00,1912.398,1920.920,1911.895,1913.823,72384
2023.08.13,00:00,1913.703,1915.218,1912.420,1913.658,3250
2023.08.14,00:00,1913.657,1916.194,1902.577,1907.595,77629
2023.08.15,00:00,1907.605,1911.600,1896.320,1901.457,89193
2023.08.16,00:00,1901.449,1907.183,1891.727,1893.333,78487
2023.08.17,00:00,1893.335,1903.387,1885.033,1891.264,81658
2023.08.18,00:00,1891.269,1896.684,1886.762,1889.566,71922
2023.08.20,00:00,1889.395,1890.861,1888.838,1889.956,3160
2023.08.21,00:00,1889.972,1898.725,1884.659,1894.702,79667
2023.08.22,00:00,1894.711,1904.448,1889.127,1898.516,73969
2023.08.23,00:00,1898.513,1920.329,1898.469,1917.886,82450
2023.08.24,00:00,1917.858,1923.222,1911.779,1915.884,75311
2023.08.25,00:00,1915.883,1922.283,1903.654,1914.358,80290
2023.08.27,00:00,1916.011,1916.106,1914.359,1915.065,3301
2023.08.28,00:00,1915.066,1926.028,1912.769,1921.224,63384
2023.08.29,00:00,1921.236,1938.158,1914.445,1936.205,74789
2023.08.30,00:00,1936.213,1949.043,1934.977,1944.223,75437
2023.08.31,00:00,1944.232,1947.795,1939.071,1939.862,70380
2023.09.01,00:00,1939.866,1952.744,1934.409,1939.741,77725
2023.09.03,00:00,1940.024,1941.038,1939.444,1940.596,2123
2023.09.04,00:00,1940.595,1946.270,1936.725,1937.696,46255
2023.09.05,00:00,1937.588,1938.965,1925.347,1926.596,72779
2023.09.06,00:00,1926.606,1929.134,1915.278,1917.129,72630
2023.09.07,00:00,1917.124,1923.559,1916.201,1920.285,65451
2023.09.08,00:00,1920.293,1929.677,1917.322,1919.011,64732
2023.09.10,00:00,1919.658,1919.691,1916.614,1918.838,4003
2023.09.11,00:00,1918.832,1930.575,1918.354,1921.661,70964
2023.09.12,00:00,1921.627,1924.484,1907.367,1912.895,69120
2023.09.13,00:00,1912.880,1915.734,1905.430,1909.214,79450
2023.09.14,00:00,1909.207,1912.893,1901.006,1909.772,82362
2023.09.15,00:00,1909.803,1930.410,1909.803,1923.868,75237
2023.09.17,00:00,1924.114,1924.568,1922.584,1923.264,2677
2023.09.18,00:00,1923.265,1934.491,1922.811,1934.078,66931
2023.09.19,00:00,1934.099,1937.382,1929.761,1931.356,61351
2023.09.20,00:00,1931.355,1947.398,1927.912,1929.462,82664
2023.09.21,00:00,1929.466,1930.488,1913.866,1921.390,82481
2023.09.22,00:00,1921.398,1929.083,1921.227,1925.269,66612
2023.09.24,00:00,1926.154,1926.331,1924.439,1924.755,3104
2023.09.25,00:00,1924.767,1927.185,1915.121,1916.245,68712
2023.09.26,00:00,1916.246,1916.485,1899.140,1901.566,71276
2023.09.27,00:00,1901.562,1903.787,1872.544,1877.599,79503
2023.09.28,00:00,1877.621,1879.527,1857.682,1866.737,87842
2023.09.29,00:00,1866.733,1879.839,1846.319,1848.833,88040
2023.10.01,00:00,1847.322,1848.715,1845.725,1848.352,4058
2023.10.02,00:00,1848.350,1848.923,1820.442,1824.982,91520
2023.10.03,00:00,1824.957,1833.382,1815.255,1823.341,112682
2023.10.04,00:00,1823.303,1830.617,1816.593,1822.561,101048
2023.10.05,00:00,1822.509,1829.210,1813.032,1821.310,86875
2023.10.06,00:00,1821.304,1834.870,1810.440,1831.937,96598
2023.10.08,00:00,1853.427,1854.680,1845.562,1848.003,10955
2023.10.09,00:00,1848.030,1863.454,1844.198,1862.573,84311
2023.10.10,00:00,1862.620,1865.315,1853.007,1859.685,88320
2023.10.11,00:00,1859.670,1877.189,1858.628,1875.288,85702
2023.10.12,00:00,1875.289,1884.993,1867.920,1870.592,86183
2023.10.13,00:00,1870.584,1932.630,1870.092,1932.254,101864
2023.10.15,00:00,1927.558,1927.558,1921.214,1925.874,7665
2023.10.16,00:00,1925.880,1925.965,1908.181,1919.424,92244
2023.10.17,00:00,1919.419,1931.561,1912.380,1924.727,92800
2023.10.18,00:00,1924.726,1962.599,1923.793,1950.880,108499
2023.10.19,00:00,1950.820,1982.421,1945.132,1977.175,116176
2023.10.20,00:00,1977.210,1997.152,1972.011,1980.788,113233
2023.10.22,00:00,1972.769,1978.567,1970.099,1971.581,6180
2023.10.23,00:00,1971.542,1982.784,1964.345,1973.595,102697
2023.10.24,00:00,1973.592,1980.873,1953.482,1972.862,101095
2023.10.25,00:00,1972.863,1987.245,1963.036,1982.961,108349
2023.10.26,00:00,1982.979,1993.426,1971.773,1984.416,101328
2023.10.27,00:00,1984.378,2009.364,1976.854,2006.086,100475
2023.10.29,00:00,2002.992,2004.813,1996.905,2002.694,9368
2023.10.30,00:00,2002.722,2006.769,1991.014,1995.551,94597
2023.10.31,00:00,1995.569,2007.887,1978.843,1983.705,101937
2023.11.01,00:00,1983.707,1992.750,1969.860,1985.048,107104
2023.11.02,00:00,1985.027,1990.963,1978.836,1984.998,85338
2023.11.03,00:00,1984.994,2004.045,1983.256,1992.554,95176
2023.11.05,00:00,1991.456,1991.616,1987.186,1988.508,2462
2023.11.06,00:00,1988.511,1993.080,1975.773,1976.715,82497
2023.11.07,00:00,1976.691,1977.039,1956.662,1968.940,89507
2023.11.08,00:00,1968.946,1971.027,1947.372,1950.849,88767
2023.11.09,00:00,1950.853,1965.756,1944.535,1959.095,97577
2023.11.10,00:00,1959.097,1960.752,1932.936,1938.391,85366
2023.11.12,00:00,1941.040,1941.337,1921.506,1940.382,2179
2023.11.13,00:00,1940.412,1949.225,1931.642,1946.437,79758
2023.11.14,00:00,1946.451,1970.981,1937.533,1962.530,90529
2023.11.15,00:00,1962.524,1975.282,1955.450,1960.369,90265
2023.11.16,00:00,1960.371,1987.982,1956.474,1982.637,86717
2023.11.17,00:00,1982.615,1993.444,1978.552,1980.673,84946
2023.11.19,00:00,1977.494,1978.757,1974.157,1974.508,2458
2023.11.20,00:00,1974.569,1985.159,1965.453,1981.207,95810
2023.11.21,00:00,1981.192,2007.525,1980.747,1999.376,102324
2023.11.22,00:00,1999.302,2006.462,1986.888,1990.544,92505
2023.11.23,00:00,1990.553,1998.599,1989.799,1994.051,58280
2023.11.24,00:00,1994.109,2003.637,1991.491,2002.255,69385
2023.11.26,00:00,2000.967,2003.046,2000.553,2002.317,2335
2023.11.27,00:00,2002.402,2018.225,2001.828,2015.253,99648
2023.11.28,00:00,2015.254,2044.610,2011.371,2044.443,94533
2023.11.29,00:00,2044.463,2052.067,2035.266,2044.681,109393
2023.11.30,00:00,2044.678,2047.289,2031.305,2039.987,101494
2023.12.01,00:00,2040.113,2075.335,2033.863,2071.624,106704
2023.12.03,00:00,2074.180,2144.643,2071.707,2117.588,17125
2023.12.04,00:00,2117.991,2120.704,2020.024,2034.125,189112
2023.12.05,00:00,2033.968,2041.207,2009.781,2018.940,134292
2023.12.06,00:00,2018.942,2035.952,2018.721,2027.044,110216
2023.12.07,00:00,2027.014,2039.928,2020.129,2027.984,109513
2023.12.08,00:00,2028.098,2034.042,1994.555,2004.377,127313
2023.12.10,00:00,2005.622,2007.685,2004.582,2007.091,3144
2023.12.11,00:00,2007.030,2007.845,1975.883,1982.997,105971
2023.12.12,00:00,1982.991,1996.769,1977.153,1982.490,104384
2023.12.13,00:00,1982.489,2033.167,1973.071,2032.851,123506
2023.12.14,00:00,2032.895,2047.947,2027.428,2035.591,144736
2023.12.15,00:00,2035.558,2044.947,2015.584,2019.529,116039
2023.12.17,00:00,2019.840,2020.139,2015.929,2017.452,3328
2023.12.18,00:00,2017.451,2033.739,2016.105,2027.642,96792
2023.12.19,00:00,2027.606,2047.004,2021.711,2040.969,98015
2023.12.20,00:00,2040.899,2043.479,2027.429,2032.164,95218
2023.12.21,00:00,2032.140,2055.050,2031.943,2052.815,98335
2023.12.22,00:00,2052.825,2070.657,2046.789,2053.132,106341
2023.12.25,00:00,2057.790,2057.873,2053.505,2054.680,1462
2023.12.26,00:00,2054.672,2069.097,2053.388,2065.738,59313
2023.12.27,00:00,2065.973,2084.460,2061.501,2079.281,88914
2023.12.28,00:00,2079.380,2088.523,2064.494,2066.676,99974
2023.12.29,00:00,2066.715,2074.777,2058.133,2062.875,93890
2024.01.01,00:00,2064.889,2066.307,2062.853,2063.752,2000
2024.01.02,00:00,2063.557,2078.919,2056.134,2059.589,101631
2024.01.03,00:00,2059.560,2066.019,2030.560,2042.779,120879
2024.01.04,00:00,2042.770,2050.996,2036.213,2043.977,97155
2024.01.05,00:00,2044.029,2064.024,2024.421,2045.516,128521
2024.01.07,00:00,2044.632,2045.612,2042.940,2044.245,2749
2024.01.08,00:00,2044.249,2046.628,2016.678,2030.551,115363
2024.01.09,00:00,2030.524,2042.068,2026.059,2030.513,107780
2024.01.10,00:00,2030.516,2040.337,2020.391,2026.471,102510
2024.01.11,00:00,2026.526,2048.343,2013.246,2035.067,134569
2024.01.12,00:00,2035.124,2062.322,2030.047,2049.070,119372
2024.01.14,00:00,2048.168,2048.743,2046.330,2047.624,2656
2024.01.15,00:00,2047.690,2058.663,2045.803,2053.948,73395
2024.01.16,00:00,2054.035,2054.546,2024.227,2027.942,127353
2024.01.17,00:00,2028.138,2032.973,2001.780,2009.360,121474
2024.01.18,00:00,2009.377,2024.340,2005.757,2023.536,100414
2024.01.19,00:00,2023.636,2039.266,2020.348,2029.490,91450
2024.01.21,00:00,2028.567,2028.601,2026.891,2027.541,2797
2024.01.22,00:00,2027.527,2032.111,2016.460,2020.664,95431
2024.01.23,00:00,2020.667,2037.945,2019.596,2029.249,95996
2024.01.24,00:00,2029.116,2036.705,2011.176,2016.214,105146
2024.01.25,00:00,2016.089,2025.265,2009.422,2020.361,98624
2024.01.26,00:00,2020.469,2026.876,2015.892,2018.506,84381
2024.01.28,00:00,2023.461,2028.655,2021.225,2021.869,5018
2024.01.29,00:00,2021.870,2037.599,2019.315,2030.843,89923
2024.01.30,00:00,2031.000,2048.593,2029.062,2036.344,98545
2024.01.31,00:00,2036.437,2056.007,2030.835,2039.896,126195
2024.02.01,00:00,2039.934,2065.495,2029.950,2054.739,120324
2024.02.02,00:00,2054.751,2057.660,2027.779,2039.644,108988
2024.02.04,00:00,2041.818,2042.256,2039.108,2039.753,3235
2024.02.05,00:00,2039.336,2039.860,2014.859,2024.972,98307
2024.02.06,00:00,2024.922,2038.917,2022.874,2035.182,89886
